sentence	sentence_id	locale	reason
مثلا بره تو مهرماه،از نوع شروع کنم	e6779f70f0f0952c2a1eb2fe848fa696d9bd21a8d9b987d38f01ccb4f9e00dd6	fa	grammar-or-spelling
مورچه همه رو می خوره جز غم صاحب خونه رو 	f781ab6f40182fcdafd2c0ff5a93f59e0019e55ad84ba1ee5b62bd74d6bb75c9	fa	grammar-or-spelling
یک مقاله چاپ‌شده در شوری ادعا می‌کند ویروسی که باعث ایدز می‌شود	c9bfaf2d15128fcdf84d6323e7cd95562377837425d301c6300efe28e3aa67d7	fa	grammar-or-spelling
ابا کلید پورشتُ بده	d8dd29f995aff5e8b1c920974e02a12828fd1b5eac19a46683a9a66300a51031	fa	grammar-or-spelling
مشکی در اعمال فشار ندارند	07c5ed144aad0f2633a2d28d49592b5b709b1ea42c3a0766c75d2ec5007655fe	fa	grammar-or-spelling
نام این کمپین در کا‌گ‌ب، نام داشت	ee274988a079ec600bfa2304d9d709e3feef6e6f3639a840753d439770d8f793	fa	grammar-or-spelling
من زیر ایوونتون قایم شدم چون دوستون دارمی	0110e754e45bae7b026a9136aa730df6e0ac9bd8d0ce6f0d08915bb7cec5009d	fa	grammar-or-spelling
این اولین قرار ما هست	f78e15d9298d23384be7ccf19ee08dd6d40bcdc8c5799c1d76a9cb8ab0ed19a3	fa	grammar-or-spelling
بداهه‌کاری بین نسلی در موسیقی و هنر شناخته شده است	de9a52ace5c1350a9046257afb01739a9bd56fb204e223883faa77a60d727d88	fa	grammar-or-spelling
من با چند نفر دیگر نشستیم را با هم بوجود آوردیم	cf4a329b19bce9f422cbef7b852d131ed5e87b92e051ba7978ff4fbf2df90098	fa	grammar-or-spelling
مشکی در اعمال فشار ندارند	07c5ed144aad0f2633a2d28d49592b5b709b1ea42c3a0766c75d2ec5007655fe	fa	grammar-or-spelling
اون یه زن خوشکل داره؟	21c2a703614c0227fc127d40f3b8cd751821798394813f34e13fb43466ab9a62	fa	grammar-or-spelling
من کنکور رو دادم بعده کنکور خیلی خشحال بودم چون امتحان رو عالی دادم 	2ca5658e4372c34c09165d0197630cff75c412988634fde639ec89b7f746eae3	fa	grammar-or-spelling
این اولین بار بودم تو عمرم که یه همچین خوشحالیو تو فوتبال تجربه میکردم	2ce2a260ef1a74930ad10e35298e6a3416fa6cfa6415f376e7a36e6ee768dc08	fa	grammar-or-spelling
من کنکور رو دادم بعده کنکور خیلی خشحال بودم چون امتحان رو عالی دادم 	2ca5658e4372c34c09165d0197630cff75c412988634fde639ec89b7f746eae3	fa	grammar-or-spelling
وقتی هم مادرش زنگ میزنه تازه آقا لطف میکنه و میگه بچم 6 روزه به دنیا اومده،حتا نگفت اسمش چیه!!!  	3ea51aadf801366a0a6d06d1675cfbf2275fa0d5045c8980b019ef6858352aaf	fa	grammar-or-spelling
من کنکور رو دادم بعده کنکور خیلی خشحال بودم چون امتحان رو عالی دادم	2c9f5e5becd73e41b7c806fcda472b1b1ab5503e53f34d76ca5f297f986442ba	fa	grammar-or-spelling
سـکان هجده درجه به سمت جنوب بچرخونید	25878a29acbdc0eb25fbd74ddd864b5fb7f679ae5b7b4ad7d0e455ee92fcecd9	fa	grammar-or-spelling
(خده) «هی، متوجه شدم که به پاهام نگاه می‌کنی	64b897b2cf7fb4110b57d2a6b4c1bb2fa8bcfea21f1a585f9618eb377bedc01e	fa	grammar-or-spelling
اقامت داشتید تماس گرفت	765b507757a49b4bcef798ebd5a61c75a9ed90fb813a66ca8ba994d3b2ae9cd3	fa	grammar-or-spelling
وفتی که روی بازسازی و تکامل سیستم بررسی نظیر به نظیر کار می‌کردیم	6e45c686485872d2566bc872de4a6da3dbb44b34ce20a610f308e579232688d5	fa	grammar-or-spelling
راه کاری سراغ دارین بشه حلش کرد؟	67638e4ed88cf19a65ecbbf8ce000295a81a2c2e7d675388d07da5131733d140	fa	grammar-or-spelling
تو هم اون گرما رو درای	51f05d27bd5bdc08414d3850e8748b94aa87ace5428cf8ff53ff6a8ee2805485	fa	grammar-or-spelling
اما در یک نگاه سامانمند وجود دارد	0d0dcab842df684e949ef5a22b9d72655e36c39e89884791235d4351b1cc9d5a	fa	grammar-or-spelling
من یه سب زمینی گنده خوردم	5ede4739a563e4d486434a3a0030f8170aee858452c9ded4f20a78913381caf3	fa	grammar-or-spelling
جسدان مرد به پشت افتاده بود و لباس ابریشمی ابی رنگی بر تن داشت.	83d31dc7e15a3148308e289b83ee1a8881e37c0950d232330a8a2bf74289046d	fa	grammar-or-spelling
که در آن خطا‌های امنیتی را بیان می‌کر	705d136739b20bd4fca900d97b832aee75c32c2a07ac53f3943955de13965771	fa	grammar-or-spelling
برای یه مدت خیلی طولانی	7a797804bd56719e3455f05d1a6791e1a2a665fa8d2335ee43e24b66de314c42	fa	offensive-language
برای یه مدت خیلی طولانی	7a797804bd56719e3455f05d1a6791e1a2a665fa8d2335ee43e24b66de314c42	fa	grammar-or-spelling
برای یه مدت خیلی طولانی	7a797804bd56719e3455f05d1a6791e1a2a665fa8d2335ee43e24b66de314c42	fa	different-language
برای یه مدت خیلی طولانی	7a797804bd56719e3455f05d1a6791e1a2a665fa8d2335ee43e24b66de314c42	fa	difficult-pronounce
‏یکی که بخواد اینجوری قربونش بریم چیه آخه ! همینم نداریم 	64a46e4d94c9212e907c7c35a8240ad3f696dca789c7eac373397a2bc3f024e7	fa	offensive-language
چوب چوگان من ور دیدی؟	79317ef13ae65d4d9375881967e92005de54c4b819bbac54cae6332bc28c240c	fa	grammar-or-spelling
اما در یک نگاه سامانمند وجود دارد	0d0dcab842df684e949ef5a22b9d72655e36c39e89884791235d4351b1cc9d5a	fa	difficult-pronounce
با انتخاب با موردی که برای آن‌ها مهم است	9cb4d68549fb9a2d3f94984d2a730bfd27b1a10ae6151b9d6c0033515338d7e3	fa	grammar-or-spelling
من تو ردیابی شکار کارم تکم	7461591027396de339f41ebe5756a5ddf4dc041e00b3e8e2e58c2a1e03fbab14	fa	grammar-or-spelling
تو هم اون گرما رو درای	51f05d27bd5bdc08414d3850e8748b94aa87ace5428cf8ff53ff6a8ee2805485	fa	grammar-or-spelling
ن‌ها مطابق مصاحبه شناختی پرسش می‌شود	b6642da85c6e045d0879341294fac69ec7e0d0ef95b98c0ddc1c7f8c72196433	fa	grammar-or-spelling
هر لغتی کار راه بندازه	039b92bf8cac21fbad65b078cc15d37d4e6c3fa711d2d27846069108f9c13c84	fa	grammar-or-spelling
هر لغتی کار راه بندازه	039b92bf8cac21fbad65b078cc15d37d4e6c3fa711d2d27846069108f9c13c84	fa	grammar-or-spelling
صبح بیدار شدم، با تصویر فوتبالی که که تو ذهنم بود و ده یازده ساعت بعد باید انجام میشد	ea5f22736a1e07c7f0326a606e3b60f5e535ae88b4751e335ffdd2d138944643	fa	grammar-or-spelling
من با چند نفر دیگر نشستیم را با هم بوجود آوردیم	cf4a329b19bce9f422cbef7b852d131ed5e87b92e051ba7978ff4fbf2df90098	fa	grammar-or-spelling
من از یکی از همکاران خواستم بیرون با گوشی هوشمند خود بایستد، و او متصل شود، و برای اینکه این را کمی ترسناک‌تر کنیم … (خنده) اجازه بدهید ببینیم بچه‌ها چه چیزهایی را  می‌توانند در امنیت اتاق‌شان از کایلا بشنوند	fb97789a6edec795c49f0da8a4fc9d4ee93684ac2ae6f4ed96ffe5e354aac095	fa	It's too long to speak.
درست مثل اوبر اشتراکی	094398bff7c0c258a795ed27f9eb32fc2db0ba0848c64e1107f7db1d2480af7e	fa	grammar-or-spelling
انگلیسی ها دارن میان ؟	1ac3516c06c85d9374db0ebaa64caaffdb8bd130fa29390df10611fcbd8d5542	fa	offensive-language
در وضعیتی هستیم که می‌تواتیم به تحولات طی ۱۲ سال آینده و پس از آن فکر کنیم	eb9381e3946398f34b5c68ad7eee0721105a7951a0496a0b444865f7ca4d8006	fa	grammar-or-spelling
من از یکی از همکاران خواستم بیرون با گوشی هوشمند خود بایستد، و او متصل شود، و برای اینکه این را کمی ترسناک‌تر کنیم … (خنده) اجازه بدهید ببینیم بچه‌ها چه چیزهایی را  می‌توانند در امنیت اتاق‌شان از کایلا بشنوند	fb97789a6edec795c49f0da8a4fc9d4ee93684ac2ae6f4ed96ffe5e354aac095	fa	grammar-or-spelling
مال خودشونه و می تونن بگیرنش	1eff62e2331c7bbbb22f6074447ba72a97e637f379bb6dcbf5390acd3c5a2d51	fa	different-language
کسی که بتواند یک چهره انسانی برای ادعای آن‌ها بوده	d265fe818e5c5642daf9a1063bc18739f02b6c900b005b67190b114ae676ea54	fa	grammar-or-spelling
ای ول حسن برو،برو بچه هات پیدا کن	37b24eedc73c0288956841e78a9cb3ff27ce468681d061c8539c410eed4ad419	fa	difficult-pronounce
اما در یک نگاه سامانمند وجود دارد	0d0dcab842df684e949ef5a22b9d72655e36c39e89884791235d4351b1cc9d5a	fa	difficult-pronounce
اما در یک نگاه سامانمند وجود دارد	0d0dcab842df684e949ef5a22b9d72655e36c39e89884791235d4351b1cc9d5a	fa	grammar-or-spelling
اغلب کشورهای متمدن و ممالک توسعه یافته و توسعه نیافته و حتا عقب مانده را نیز از نزدیک دیده بودند	01953c3d128ef2c889a6444a2420f29fa3e993b8e80a3e4e53056edf979e5307	fa	??? ????? ???
همیشه غیر قانونیه ، جو	65ef096f0f0226cb0ad75f664c0a3d599107394747428492c56d5c145c68e117	fa	difficult-pronounce
که در آن خطا‌های امنیتی را بیان می‌کر	705d136739b20bd4fca900d97b832aee75c32c2a07ac53f3943955de13965771	fa	grammar-or-spelling
من اون ابر می شناسم	15e6c5e29e526d3fb6ca5f78c0574fa949abb25ac18cb9c99867eedf875dfe8e	fa	difficult-pronounce
شایدم پیامبرمم و خودم خبر ندارم	6cb38f7ae597e885aec154496cd864a67c3f286fc7711a4b84832f4f77adbb0f	fa	grammar-or-spelling
که در آن خطا‌های امنیتی را بیان می‌کر	705d136739b20bd4fca900d97b832aee75c32c2a07ac53f3943955de13965771	fa	grammar-or-spelling
 شما بدل نگیر مونس خانم.	28dcc0402c9f36c88d6301b8b4f3750635c6469c93580cfb48ca73eb82610e92	fa	grammar-or-spelling
.نمیخای که عصبانیش کنی	882ae53856c8d988bb4458a16471b69974abafbb971f97d55e6c025bd5a2563f	fa	grammar-or-spelling
من تو ردیابی شکار کارم تکم	7461591027396de339f41ebe5756a5ddf4dc041e00b3e8e2e58c2a1e03fbab14	fa	grammar-or-spelling
برای خودمون نیگه داریم	778bee429e09d9b962ca1f9662a28e9995d235254a4d78a0747a5f19980e4c62	fa	grammar-or-spelling
دانش من از واقعیات، مثلا این که، یک نظافتچی چند اتاق را  در یک شیفت هشت ساعته تمیز می‌کند.	9f851d60b6d7c021897e53826cf490e80ad6abafe1fb2ea16a790a34b4fb63c5	fa	grammar-or-spelling
اما بطور جدی، هرچند این عملیات تجاری چه مفهومی برای شما خواهد داشت؟	a1593c882afc044e055315c2b62366e2756f550ae74b173a41b2a3a723ba3fb0	fa	grammar-or-spelling
خدایا رسیدگی شود لطفا	9f44d5d9a09b26c562db02c215342d8dd26b364950c330f226ed7f202a163c77	fa	grammar-or-spelling
صدای همه خواننده هارو در میاره عالیه    	89ce4d950a604ec33eff6a89aa5dd502e7b081039d7376a7a043f408bb33c7ad	fa	grammar-or-spelling
جای دقیق ان؟	8c9517837494fae15e11994a07fa04f8fcd1b1626a3424c55e310f867112d396	fa	grammar-or-spelling
می ندازه توی قوطی قهوه.	9f1a6ec97b2b3c896cef3c84053fcf9a9e09464e92b31969d33a68802271c43e	fa	grammar-or-spelling
منتظرم که آبنبات بکیرم	4bfff829e1fb6c35ee5ad503a1ff32a5a2ca98131165d988e26411f8e6782bb3	fa	grammar-or-spelling
تا این مرد با این هیبتش رئیس این قلمروه من چیکاره ام؟	9cda3bae3e60b2bd72013d8d309b94add3fa2b1e3e0970f5dd52d79c87defdcc	fa	grammar-or-spelling
منتظرم که آبنبات بکیرم	4bfff829e1fb6c35ee5ad503a1ff32a5a2ca98131165d988e26411f8e6782bb3	fa	grammar-or-spelling
من از یکی از همکاران خواستم بیرون با گوشی هوشمند خود بایستد، و او متصل شود، و برای اینکه این را کمی ترسناک‌تر کنیم … (خنده) اجازه بدهید ببینیم بچه‌ها چه چیزهایی را  می‌توانند در امنیت اتاق‌شان از کایلا بشنوند	fb97789a6edec795c49f0da8a4fc9d4ee93684ac2ae6f4ed96ffe5e354aac095	fa	very long text
شو و بیا نییورک باشه ؟	a55730d019be3b38bf7809b2de6375454b987b47fb81abd6933f87245a018eed	fa	grammar-or-spelling
مدل زمین-۳، که بر مدل‌هایی که در ۵۰ سال اخیر موجود بودند بنا شده است	ab2ee6d320c39f981c58891550bdbf99624bb83e005b7694fca4d2c0c3de5ec0	fa	difficult-pronounce
پدر موشا درسته بیروناً آدم نیستن اما درونن بشر هستن.	b89933e66f0c7c2e8efe4f647b3cf645e4ff124793df4076b70059d54e73a104	fa	grammar-or-spelling
تا این مرد با این هیبتش رئیس این قلمروه من چیکاره ام؟	9cda3bae3e60b2bd72013d8d309b94add3fa2b1e3e0970f5dd52d79c87defdcc	fa	grammar-or-spelling
نه،از گله م خبری نیس دنبالمون نیستن	b3c66a227b8e032443b2e55f1383fba6b4eaec3a42bba67176d6ad8b4eb41ff3	fa	difficult-pronounce
می گه غروب پاییزه بشینیم تو حباط  	ac40cef7516251a3325fe57c5784a145db96d7e6e4223044ddd9719f6a71b14b	fa	grammar-or-spelling
می گه غروب پاییزه بشینیم تو حباط  	ac40cef7516251a3325fe57c5784a145db96d7e6e4223044ddd9719f6a71b14b	fa	grammar-or-spelling
فقط میخام که همه بدونن	e0a49d094c18e5cccf31e55e93fdd5db0e15abb6d0f1c0ab6d40b8b113e2c9f7	fa	grammar-or-spelling
 بله، ما می‌گویم، من شروط برنامه‌ها را مطالعه کرده‌ام	91b4e50c460c0296be7ec77316834f5c6e0f85e650927e0cfbec2f9eb595797b	fa	grammar-or-spelling
یاد گرفنم وقتی ناراحتم لبخند بزنم و اجازه ندم کسی متوجه درونم بشه	f016b0eb560298ec02f5802f85e8207486bc4a824f6a1ff76e86b728270c480a	fa	grammar-or-spelling
بعد بری روزن‌استین را داریم	e5d08bbec634bc02dfb84f38bc3ee2d33b6cb0150e969088900dc2c6f40007c9	fa	difficult-pronounce
این کتاب نویسنده‌های مختلف دارد ولی برای خواندن یکدست است	eea518879122a6d060976151732e0145875d349f348e8dc2bfe9a14a2fbea011	fa	grammar-or-spelling
میگه: توباید الان ازمن ممنون باشی که خونه خریدم نه اینه غر بزنی	eb9b6b43ea7163f5938f90b37a31ff2d175586b2bd870805bf9a95410ec04745	fa	grammar-or-spelling
مثل ماها نمیتونن حرف بزنن و بگن چششون شده،خیلی مظلوم و بی دفاعن	eaed0d73c9e8bd701bc9fff140e6c446886202bc6325f065ac8b29d60c9cc32b	fa	grammar-or-spelling
وفتی که روی بازسازی و تکامل سیستم بررسی نظیر به نظیر کار می‌کردیم	6e45c686485872d2566bc872de4a6da3dbb44b34ce20a610f308e579232688d5	fa	grammar-or-spelling
من زیر ایوونتون قایم شدم چون دوستون دارمی	0110e754e45bae7b026a9136aa730df6e0ac9bd8d0ce6f0d08915bb7cec5009d	fa	grammar-or-spelling
با این برنامه& گروهی به دست می‌آید	f71b9407bafb1455d21959e8f0b0580d6e56ea178129dd1ca7d1a9b9e791a776	fa	grammar-or-spelling
وفتی که روی بازسازی و تکامل سیستم بررسی نظیر به نظیر کار می‌کردیم	6e45c686485872d2566bc872de4a6da3dbb44b34ce20a610f308e579232688d5	fa	grammar-or-spelling
 بلکه حتی وقی لغات گستاخانه را می‌بینیم یا می‌شنویم	03bf1f8c1a8a7ddc3f3234f078ac4dafd153d98f60e9374c57e6cfeeb45d3447	fa	grammar-or-spelling
من زیر ایوونتون قایم شدم چون دوستون دارمی	0110e754e45bae7b026a9136aa730df6e0ac9bd8d0ce6f0d08915bb7cec5009d	fa	grammar-or-spelling
.به بازی نیکز دعوتش کن	109705a09bfdf2b3fe67322bde22538b5f7e9df415723f21a9473fbe7c8239aa	fa	grammar-or-spelling
مشکی در اعمال فشار ندارند	07c5ed144aad0f2633a2d28d49592b5b709b1ea42c3a0766c75d2ec5007655fe	fa	grammar-or-spelling
برای ثبت تصمیماتشان، و بطور چشمگیری اشتباهات بیشتری انجام دادند	e87d590fa21ab2110b07b31c1df06086cab30c7a4ce3452101e6ac2965335c7d	fa	grammar-or-spelling
تغییر ایدئولوژی یا تغییر شرایط فعال یا انگلیسی آن، اکتیو مژر می‌شد	fcfb57c5004332058f196441ccc4856d1091e5aaabb5fc644ffc959d5ace6b61	fa	grammar-or-spelling
تیر اندازان برای بال و پر من به سوی من تیر می‌اندازند 	1c55a192d00cad511c7e680d79f6cc4bb8b77994451667ac93938f92747d3052	fa	grammar-or-spelling
امروز وقتی، یک کنشگر در کمپینی حضور می‌یابد، این متخصص ارشد سرمایه‌گذاری است	0ec3fa01510899708466c41e2476714bd6c8a6c990b3a02109d41c8045ed53fa	fa	grammar-or-spelling
مشکی در اعمال فشار ندارند	07c5ed144aad0f2633a2d28d49592b5b709b1ea42c3a0766c75d2ec5007655fe	fa	grammar-or-spelling
برای بیش از یکسال از انتشار مقاله ما پی بردیم که تعداد قوانین حمایتی اندک است	17e9adc02353cf5a0d63cd75f5f1ee7bc45b3d03e07fd6accadd67a3d5bdb4c9	fa	grammar-or-spelling
